"id","name","parent"
"73423000-3","Développement de véhicules militaires","73420000-2"
"73424000-0","Développement de navires de guerre","73420000-2"
"73425000-7","Développement d'aréonefs, de missiles et de spationefs militaires","73420000-2"
"73426000-4","Développement de systèmes électroniques militaires","73420000-2"
"73430000-5","Test et évaluation","73400000-6"
"73431000-2","Test et évaluation de matériel de sécurité","73430000-5"
"73432000-9","Test et évaluation des armes à feu et des munitions","73430000-5"
"73433000-6","Test et évaluation des véhicules militaires","73430000-5"
"73434000-3","Test et évaluation des navires de guerre","73430000-5"
"73435000-0","Test et évaluation des aéronefs, des missiles et des spationefs militaires","73430000-5"
"73436000-7","Test et évaluation des systèmes électroniques militaires","73430000-5"
"75000000-6","Services de l'administration publique, de la défense et de la sécurité sociale","70000000-1"
"75100000-7","Services de l'administration publique","75000000-6"
"75110000-0","Services d'administration générale","75100000-7"
"75111000-7","Services du législatif et de l'exécutif","75110000-0"
"75111100-8","Services de l'exécutif","75111000-7"
"75111200-9","Services du législatif","75111000-7"
"75112000-4","Services administratifs relatifs aux activités des entreprises","75110000-0"
"75112100-5","Services administratifs relatifs aux projets de développement","75112000-4"
"75120000-3","Services administratifs d'agences","75100000-7"
"75121000-0","Services administratifs de l'enseignement","75120000-3"
"75122000-7","Services administratifs de la santé","75120000-3"
"75123000-4","Services administratifs du logement","75120000-3"
"75124000-1","Services administratifs récréatifs, culturels et religieux","75120000-3"
"75125000-8","Services administratifs dans le secteur du tourisme","75120000-3"
"75130000-6","Services d'appui aux pouvoirs publics","75100000-7"
"75131000-3","Services des pouvoirs publics","75130000-6"
"75131100-4","Services généraux de personnel pour les pouvoirs publics","75131000-3"
"75200000-8","Prestations de services pour la collectivité","75000000-6"
"75210000-1","Affaires étrangères et autres services","75200000-8"
"75211000-8","Services des affaires étrangères","75210000-1"
"75211100-9","Services diplomatiques","75211000-8"
"75211110-2","Services consulaires","75211100-9"
"75211200-0","Services liés à l'aide économique aux pays étrangers","75211000-8"
"75211300-1","Services liés à l'aide militaire aux pays étrangers","75211000-8"
"75220000-4","Services de défense","75200000-8"
"75221000-1","Services de la défense","75220000-4"
"75222000-8","Services de protection civile","75220000-4"
"75230000-7","Services de la justice","75200000-8"
"75231000-4","Services judiciaires","75230000-7"
"75231100-5","Services administratifs des tribunaux","75231000-4"
"75231200-6","Services liés à la détention ou à la réhabilitation de criminels","75231000-4"
"75231210-9","Services d'incarcération","75231200-6"
"75231220-2","Services d'escorte de prisonniers","75231200-6"
"75231230-5","Services de l'administration pénitentiaire","75231200-6"
"75231240-8","Services de réinsertion","75231200-6"
"75240000-0","Services de sécurité et d'ordre public","75200000-8"
"75241000-7","Services de sécurité publique","75240000-0"
"75241100-8","Services de police","75241000-7"
"75242000-4","Services d'ordre et de droit publics","75240000-0"
"75242100-5","Services d'ordre public","75242000-4"
"75242110-8","Services d'huissier de justice","75242100-5"
"75250000-3","Services d'incendie et de secours","75200000-8"
"75251000-0","Services d'incendie","75250000-3"
"75251100-1","Services de lutte contre l'incendie","75251000-0"
"75251110-4","Services de prévention des incendies","75251100-1"
"75251120-7","Services de lutte contre les incendies de forêt","75251100-1"
"75252000-7","Services de sauvetage","75250000-3"
"75300000-9","Services de sécurité sociale obligatoire","75000000-6"
"75310000-2","Services de prestations","75300000-9"
"75311000-9","Indemnités de maladie","75310000-2"
"75312000-6","Indemnités de maternité","75310000-2"
"75313000-3","Indemnités d'invalidité","75310000-2"
"75313100-4","Indemnités d'incapacité temporaire","75313000-3"
"75314000-0","Indemnités de chômage","75310000-2"
"75320000-5","Régimes de pensions des fonctionnaires de l'État","75300000-9"
"75330000-8","Prestations familiales","75300000-9"
"75340000-1","Allocations familiales","75300000-9"
"76000000-3","Services relatifs à l'industrie du pétrole et du gaz","70000000-1"
"76100000-4","Services professionnels relatifs à l'industrie du gaz","76000000-3"
"76110000-7","Services relatifs à l'extraction du gaz","76100000-4"
"76111000-4","Services de regazéification","76110000-7"
"76120000-0","Services de plongée liés à l'extraction du gaz","76100000-4"
"76121000-7","Services de plongée liés à l'extraction du pétrole","76120000-0"
"76200000-5","Services professionnels relatifs à l'industrie pétrolière","76000000-3"
"76210000-8","Services liés à l'extraction du pétrole","76200000-5"
"76211000-5","Services de suspension de la colonne perdue","76210000-8"
"76211100-6","Services de chemisage","76211000-5"
"76211110-9","Services de chemisage d'essai","76211100-6"
"76211120-2","Services de chemisage à l'emplacement du puits","76211100-6"
"76211200-7","Services de diagraphie des boues de forage","76211000-5"
"76300000-6","Services de forage","76000000-3"
"76310000-9","Services de forage liés à l'extraction du gaz","76300000-6"
"76320000-2","Services de forage offshore","76300000-6"
"76330000-5","Services de forage par turbine","76300000-6"
"76331000-2","Services de forage par turbine spiralée","76330000-5"
"76340000-8","Services de carottage","76300000-6"
"76400000-7","Services de positionnement d'appareils de forage","76000000-3"
"76410000-0","Services de cuvelage et de tubage de puits","76400000-7"
"76411000-7","Services de cuvelage de puits","76410000-0"
"76411100-8","Services de fourniture de personnel pour le cuvelage de puits","76411000-7"
"76411200-9","Services de planification pour le cuvelage de puits","76411000-7"
"76411300-0","Services de fraisage pour le cuvelage de puits","76411000-7"
"76411400-1","Services d'achèvement du cuvelage de puits","76411000-7"
"76420000-3","Services de cimentation de puits","76400000-7"
"76421000-0","Services de cimentation en colonne de tubage perdue","76420000-3"
"76422000-7","Services de cimentation des obturateurs","76420000-3"
"76423000-4","Services de cimentation mousse","76420000-3"
"76430000-6","Services de forage de puits et de production","76400000-7"
"76431000-3","Services de forage de puits","76430000-6"
"76431100-4","Services de contrôle de forage de puits","76431000-3"
"76431200-5","Services d'extraction des tubes de forage de puits","76431000-3"
"76431300-6","Services de dévissage des trains de tiges pour forage de puits","76431000-3"
"76431400-7","Services de forage des trous de rat","76431000-3"
"76431500-8","Services de suivi de forage de puits","76431000-3"
"76431600-9","Services de suivi des appareils de forage de puits","76431000-3"
"76440000-9","Services de diagraphie des sondages","76400000-7"
"76441000-6","Services de diagraphie de puits tubé","76440000-9"
"76442000-3","Services de diagraphie de puits non tubé","76440000-9"
"76443000-0","Autres services de diagraphie","76440000-9"
"76450000-2","Services de gestion de puits","76400000-7"
"76460000-5","Services d'assistance relative aux puits","76400000-7"
"76470000-8","Services d'essais de puits","76400000-7"
"76471000-5","Services d'essais de fracturation de puits","76470000-8"
"76472000-2","Services d'inspection ou d'essais de puits","76470000-8"
"76473000-9","Services d'essais des équipement de puits","76470000-8"
"76480000-1","Services de tubage","76400000-7"
"76490000-4","Services d'achèvement de puits","76400000-7"
"76491000-1","Services de bouchage de puits","76490000-4"
"76492000-8","Services de positionnement de puits","76490000-4"
"76500000-8","Services onshore et offshore","76000000-3"
"76510000-1","Services onshore","76500000-8"
"76520000-4","Services offshore","76500000-8"
